,url,address,title,area,bedrooms,bathrooms,garages,price,date
117,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-62m2-venda-RS280000-id-2511376983/,"Avenida Governador Jorge Lacerda - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,1,280000,2021-04-28 
118,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-78m2-venda-RS430000-id-2505240986/,"Rua Vereador Mário Coelho Pires, 305 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 78m²
",78,2,2,1,430000,2021-04-28 
119,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-85m2-venda-RS235000-id-2437234743/,"Rua Maria Elizabete Marques de Mattos - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 85m²
",85,3,1,1,235000,2021-04-28 
120,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-81m2-venda-RS368000-id-2511562787/,"Rua Santo Antônio, 809 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 81m²
",81,2,1,1,368000,2021-04-28 
121,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-95m2-venda-RS236000-id-2517456895/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 95m²
",95,3,2,1,236000,2021-04-28 
122,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-66m2-venda-RS259000-id-2506119687/,"Rua José Victor da Rosa, 224 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,259000,2021-04-28 
123,vivareal.com/imoveis-lancamento/vidamares-2430571374/,"Rua João Nilo Morfim, 205 - Nossa Senhora do Rosário, São José - SC","VIDAMARES
",75,1,2,1,390000,2021-04-28 
124,vivareal.com/imovel/apartamento-2-quartos-sertao-do-maruim-bairros-sao-jose-com-garagem-46m2-venda-RS145990-id-1040702241/,"Rua José Benedito Petry, 00 - Sertao do Maruim, São José - SC","Apartamento com 2 Quartos à Venda, 46m²
",46,2,1,1,145990,2021-04-28 
125,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-78m2-venda-RS335000-id-2498039913/,"Rua Pedro Bunn, 1565 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,335000,2021-04-28 
126,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-65m2-venda-RS490000-id-2516496092/,"Rua José Victor da Rosa, 300 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,2,1,490000,2021-04-28 
127,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-99m2-venda-RS450000-id-2517134890/,"Rua Emerson Ferrari - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 99m²
",99,3,2,1,450000,2021-04-28 
128,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-76m2-venda-RS380000-id-2514237206/,"Rua Célio Veiga - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 76m²
",76,2,2,1,380000,2021-04-28 
129,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-58m2-venda-RS250000-id-2513774376/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,2,1,250000,2021-04-28 
131,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-75m2-venda-RS280000-id-2505550483/,"Rua Augusto Jorge Brüggemann, 527 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,280000,2021-04-28 
132,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-77m2-venda-RS350000-id-2489682070/,"Avenida Farroupilha - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 77m²
",77,2,1,1,350000,2021-04-28 
133,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-65m2-venda-RS195000-id-2517263886/,"Rua Jair Vieira, 81 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,195000,2021-04-28 
134,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS369000-id-2514647480/,"Rua Virgilino Ferreira de Souza, 206 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,369000,2021-04-28 
135,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-106m2-venda-RS419000-id-2495901606/,"Rua Virgilino Ferreira de Souza, 206 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 106m²
",106,3,3,2,419000,2021-04-28 
136,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS425000-id-2517253285/,"Avenida Brigadeiro da Silva Paes, 262 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 97m²
",97,3,2,1,425000,2021-04-28 
138,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-53m2-venda-RS210000-id-2512443596/,"Rua Antônio Amancio da Silveira - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 53m²
",53,2,1,1,210000,2021-04-28 
139,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-81m2-venda-RS370000-id-2517734810/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 81m²
",81,3,1,--,370000,2021-04-28 
140,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-94m2-venda-RS359000-id-2516676988/,"Rua Itaguaçu - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,1,1,359000,2021-04-28 
141,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-74m2-venda-RS439000-id-2510796995/,"Rua Joaquim Maximiano Sarmento, 120 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,439000,2021-04-28 
142,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-74m2-venda-RS389990-id-2516791002/,"Avenida Presidente Nereu Ramos, 1055 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,389990,2021-04-28 
143,vivareal.com/imovel/apartamento-3-quartos-centro-bairros-sao-jose-com-garagem-78m2-venda-RS449000-id-2514508722/,"Rua José Lino Kretzer, 390 - Centro, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,2,449000,2021-04-28 
144,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-77m2-venda-RS380000-id-2494324366/,"Rua José Victor da Rosa, 722 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 77m²
",77,3,2,1,380000,2021-04-28 
146,vivareal.com/imovel/apartamento-2-quartos-estreito-bairros-sao-jose-com-garagem-89m2-venda-RS461000-id-2486019467/,"Rua Santo Antônio, 418 - Estreito, São José - SC","Apartamento com 2 Quartos à Venda, 89m²
",89,2,2,1,461000,2021-04-28 
147,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-121m2-venda-RS750000-id-2514630089/,"Rua Brasilpinho, 300 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 121m²
",121,3,4,2,750000,2021-04-28 
148,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-66m2-venda-RS290000-id-2517256054/,"Rua Egídio Manoel Schmitz, 28 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,290000,2021-04-28 
149,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-89m2-venda-RS422000-id-2516033930/,"Rua Otávio do Patrocínio Medeiros, 245 - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 89m²
",89,2,1,1,422000,2021-04-28 
150,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-92m2-venda-RS586000-id-2509391880/,"Rua Manoel Loureiro, 257 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,1,586000,2021-04-28 
151,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-61m2-venda-RS190000-id-2516589159/,"Rua José Emílio de Souza, 50 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 61m²
",61,3,1,1,190000,2021-04-28 
153,vivareal.com/imovel/apartamento-2-quartos-sao-jose-com-garagem-77m2-venda-RS330000-id-2515901225/,"Avenida Farroupilha - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 77m²
",77,2,2,1,330000,2021-04-28 
154,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS320000-id-2514259777/,"Rua Hidalgo Araújo, 200 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,320000,2021-04-28 
155,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-106m2-venda-RS410000-id-2504098789/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 106m²
",106,3,2,2,410000,2021-04-28 
156,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-65m2-venda-RS197000-id-2511791113/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,--,197000,2021-04-28 
157,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-67m2-venda-RS304650-id-2517619834/,"Rua Bento Águido Vieira, 1589 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,304650,2021-04-28 
158,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-98m2-venda-RS250000-id-2517485825/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 98m²
",98,3,1,1,250000,2021-04-28 
160,vivareal.com/imovel/apartamento-2-quartos-fazenda-santo-antonio-bairros-sao-jose-com-garagem-75m2-venda-RS330000-id-2515196591/,"Rua Benjamin Gerlach, 300 - Fazenda Santo Antonio, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,330000,2021-04-28 
161,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-66m2-venda-RS275000-id-2492039627/,"Rua Fagundes Varela, 1187 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,275000,2021-04-28 
162,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-78m2-venda-RS330000-id-2502559157/,"Rua Pedro Bunn, 1565 - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,330000,2021-04-28 
163,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-56m2-venda-RS320000-id-2511505511/,"Rua Elis Regina - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,2,320000,2021-04-28 
164,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-74m2-venda-RS296000-id-2515901229/,"Rua Dom Pedro II, 12 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 74m²
",74,3,1,1,296000,2021-04-28 
165,vivareal.com/imovel/apartamento-2-quartos-kobrasol-ii-bairros-sao-jose-com-garagem-60m2-venda-RS170000-id-2516648359/,"Kobrasol II, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,170000,2021-04-28 
167,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-113m2-venda-RS565000-id-2512667177/,"Avenida Salvador Di Bernardi, 430 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,1,2,565000,2021-04-28 
168,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-78m2-venda-RS271900-id-2511368385/,"Rua Augusto Jorge Brüggemann, 120 - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,8,271900,2021-04-28 
169,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-70m2-venda-RS279000-id-2511841016/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,1,1,279000,2021-04-28 
170,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-135m2-venda-RS962100-id-2517631701/,"Avenida Cruz e Souza, 0 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 135m²
",135,3,4,2,962100,2021-04-28 
171,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-90m2-venda-RS175000-id-2517456800/,"Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 90m²
",90,2,1,2,175000,2021-04-28 
172,vivareal.com/imovel/apartamento-1-quartos-campinas-bairros-sao-jose-com-garagem-79m2-venda-RS784000-id-2499122084/,"Rua Elizeu Di Bernardi, 54 - Campinas, São José - SC","Apartamento com  Quarto à Venda, 79m²
",79,1,2,1,784000,2021-04-28 
174,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-62m2-venda-RS240000-id-2511354379/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,1,240000,2021-04-28 
175,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-69m2-venda-RS490000-id-2516697790/,"Rua Jomilda Camargo da Cunha, 293 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 69m²
",69,2,2,3,490000,2021-04-28 
176,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-70m2-venda-RS238000-id-2492934182/,"Rua Maria Justina Cunha, 1405 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,2,1,238000,2021-04-28 
177,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-68m2-venda-RS240000-id-2502217649/,"Avenida Osvaldo José do Amaral, 1001 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,240000,2021-04-28 
178,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-89m2-venda-RS422000-id-2516035719/,"Rua Otávio do Patrocínio Medeiros, 245 - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 89m²
",89,2,1,1,422000,2021-04-28 
179,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-169m2-venda-RS1350000-id-2507272639/,"Avenida Cruz e Souza, 418 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 169m²
",169,3,3,2,1350000,2021-04-28 
183,vivareal.com/imovel/apartamento-2-quartos-rocado-bairros-sao-jose-com-garagem-48m2-venda-RS259000-id-2518088976/,"Rua José Airton de Castro, 160 - Roçado, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,259000,2021-04-28 
184,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-120m2-venda-RS420000-id-2512674597/,"Rua Dinarte Domingues, 213 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 120m²
",120,3,3,1,420000,2021-04-28 
185,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-55m2-venda-RS240000-id-2516953118/,"Rua Vidal Vicente Andrade, 0 - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,240000,2021-04-28 
186,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-80m2-venda-RS372000-id-2516947977/,"Rua do Iano, 233 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,1,1,372000,2021-04-28 
187,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-88m2-venda-RS350000-id-2483382551/,"Rua Antônio Luiz Medeiros, 52 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 88m²
",88,3,2,1,350000,2021-04-28 
189,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-68m2-venda-RS499000-id-2514495924/,"Rua Brasilpinho, 98 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,2,2,499000,2021-04-28 
190,vivareal.com/imovel/apartamento-2-quartos-sao-jose-com-garagem-64m2-venda-RS260000-id-2515901223/,"Rua Pedro André Hermes, 123 - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,1,1,260000,2021-04-28 
191,vivareal.com/imovel/apartamento-3-quartos-forquilhinhas-bairros-sao-jose-com-garagem-78m2-venda-RS280000-id-2516641804/,"Rua Georgino Bernardino Neto, 266 - Forquilhinhas, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,280000,2021-04-28 
192,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-66m2-venda-RS238000-id-2492039383/,"Rua Fagundes Varela, 1188 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,238000,2021-04-28 
193,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-81m2-venda-RS520000-id-2514725296/,"Rua Antônio Scherer, 100 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 81m²
",81,2,2,1,520000,2021-04-28 
194,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-65m2-venda-RS215000-id-2513514017/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,215000,2021-04-28 
196,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-121m2-venda-RS1596000-id-2511057822/,"Rua Vereador Walter Borges - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 121m²
",121,3,3,2,1596000,2021-04-28 
197,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-88m2-venda-RS586000-id-2509269734/,"Rua Manoel Loureiro, 257 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 88m²
",88,3,2,2,586000,2021-04-28 
198,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-60m2-venda-RS259000-id-2516713636/,"Rua Altamiro Di Bernardi, 662 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,259000,2021-04-28 
199,vivareal.com/imovel/apartamento-3-quartos-forquilhinhas-bairros-sao-jose-com-garagem-85m2-venda-RS425000-id-2496069079/,"Rua José Luiz de Souza, 120 - Forquilhinhas, São José - SC","Apartamento com 3 Quartos à Venda, 85m²
",85,3,2,2,425000,2021-04-28 
200,vivareal.com/imovel/apartamento-3-quartos-sao-jose-com-garagem-206m2-venda-RS815000-id-2479278686/,"Rua Virgilino Ferreira de Souza, 206 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 206m²
",206,3,5,2,815000,2021-04-28 
201,vivareal.com/imovel/apartamento-4-quartos-campinas-bairros-sao-jose-com-garagem-159m2-venda-RS1245000-id-2487628917/,"Campinas, São José - SC","Apartamento com 4 Quartos à Venda, 159m²
",159,4,1,3,1245000,2021-04-28 
203,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS284900-id-2516032543/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,2,1,284900,2021-04-28 
204,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-102m2-venda-RS539000-id-2517971388/,"Rua Eugênio Portela - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 102m²
",102,3,2,2,539000,2021-04-28 
205,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-88m2-venda-RS575794-id-2514805435/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 88m²
",88,2,3,1,575794,2021-04-28 
206,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-112m2-venda-RS720000-id-2514723182/,"Rua Caetano José Ferreira, 387 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 112m²
",112,3,3,2,720000,2021-04-28 
207,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-120m2-venda-RS980000-id-2501552968/,"Rua Vereador Walter Borges - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 120m²
",120,3,4,2,980000,2021-04-28 
208,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-139m2-venda-RS700000-id-2517927795/,"Rua Elizeu Di Bernardi, 200 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 139m²
",139,3,4,2,700000,2021-04-28 
